Voltage_V,Capacity_mAh_g,Chemistry,Cycle,Binder
3.4555555555555557,102.00126426728448,LFP,200,PVDF
3.4444444444444446,101.2775020547296,LFP,200,PVDF
3.4333333333333336,100.0964572641886,LFP,200,PVDF
3.4222222222222225,98.4843622521646,LFP,200,PVDF
3.4111111111111114,97.72616920201456,LFP,200,PVDF
3.4,96.13289898223645,LFP,200,PVDF
3.388888888888889,95.04387838740473,LFP,200,PVDF
3.3777777777777778,93.71234407357532,LFP,200,PVDF
3.3666666666666667,92.14857225428618,LFP,200,PVDF
3.3555555555555556,91.74725039196683,LFP,200,PVDF
3.3444444444444446,90.77640613282044,LFP,200,PVDF
3.3333333333333335,89.5506224703036,LFP,200,PVDF
3.3222222222222224,88.51256755628616,LFP,200,PVDF
3.3111111111111113,87.07419929267911,LFP,200,PVDF
3.3000000000000003,85.45509069626634,LFP,200,PVDF
3.2888888888888888,84.95070963529349,LFP,200,PVDF
3.2777777777777777,82.66154319086006,LFP,200,PVDF
3.2666666666666666,81.6993905272279,LFP,200,PVDF
3.2555555555555555,80.47705044047567,LFP,200,PVDF
3.2444444444444445,80.30860276346006,LFP,200,PVDF
3.2333333333333334,79.04939324866358,LFP,200,PVDF
3.2222222222222223,77.63107586781918,LFP,200,PVDF
3.2111111111111112,76.7328124396057,LFP,200,PVDF
3.2,74.56663037349695,LFP,200,PVDF
3.188888888888889,73.98999358233657,LFP,200,PVDF
3.177777777777778,72.56253306591763,LFP,200,PVDF
3.166666666666667,71.8579855897548,LFP,200,PVDF
3.1555555555555554,70.18635667923932,LFP,200,PVDF
3.1444444444444444,68.86092160901352,LFP,200,PVDF
3.1333333333333333,68.13327157020218,LFP,200,PVDF
3.1222222222222222,67.11032615222044,LFP,200,PVDF
3.111111111111111,65.14749322890455,LFP,200,PVDF
3.1,64.26055224835491,LFP,200,PVDF
3.088888888888889,62.5712940249134,LFP,200,PVDF
3.077777777777778,60.66090809069089,LFP,200,PVDF
3.066666666666667,60.81959267284735,LFP,200,PVDF
3.0555555555555554,59.83323979297089,LFP,200,PVDF
3.0444444444444443,58.46924477709007,LFP,200,PVDF
3.033333333333333,56.17285477137265,LFP,200,PVDF
3.022222222222222,55.781635172914726,LFP,200,PVDF
3.011111111111111,53.65731026563056,LFP,200,PVDF
3.0,54.260758957186326,LFP,200,PVDF
2.988888888888889,51.842305370003324,LFP,200,PVDF
2.977777777777778,51.82245872349544,LFP,200,PVDF
2.966666666666667,50.4771159983107,LFP,200,PVDF
2.9555555555555557,48.363310257903734,LFP,200,PVDF
2.9444444444444446,47.05663721624102,LFP,200,PVDF
2.9333333333333336,46.607639057771195,LFP,200,PVDF
2.9222222222222225,44.81971618868962,LFP,200,PVDF
2.9111111111111114,44.10254478606339,LFP,200,PVDF
2.9,42.619312927283914,LFP,200,PVDF
2.888888888888889,40.77957177315769,LFP,200,PVDF
2.8777777777777778,39.364341228531416,LFP,200,PVDF
2.8666666666666667,39.40234162004407,LFP,200,PVDF
2.8555555555555556,37.81764488033459,LFP,200,PVDF
2.8444444444444446,36.63130310274597,LFP,200,PVDF
2.8333333333333335,36.065204188453066,LFP,200,PVDF
2.8222222222222224,35.11341766492553,LFP,200,PVDF
2.811111111111111,33.19984842363148,LFP,200,PVDF
2.8,31.97524568856059,LFP,200,PVDF
2.7888888888888888,31.205040816275595,LFP,200,PVDF
2.7777777777777777,29.085925772572,LFP,200,PVDF
2.7666666666666666,28.685394342498764,LFP,200,PVDF
2.7555555555555555,27.659185058739126,LFP,200,PVDF
2.7444444444444445,26.532781434739995,LFP,200,PVDF
2.7333333333333334,24.03371423698308,LFP,200,PVDF
2.7222222222222223,23.43083721103298,LFP,200,PVDF
2.7111111111111112,22.181807477228844,LFP,200,PVDF
2.7,21.48030683854832,LFP,200,PVDF
2.688888888888889,20.480159908930837,LFP,200,PVDF
2.677777777777778,19.797567080472966,LFP,200,PVDF
2.666666666666667,17.61115339426907,LFP,200,PVDF
2.6555555555555554,16.419274143001587,LFP,200,PVDF
2.6444444444444444,16.0523206592987,LFP,200,PVDF
2.6333333333333333,14.43519737682761,LFP,200,PVDF
2.6222222222222222,13.730158920859578,LFP,200,PVDF
2.611111111111111,12.050121424473643,LFP,200,PVDF
2.6,10.13662337131522,LFP,200,PVDF
2.588888888888889,8.858041760986085,LFP,200,PVDF
2.5777777777777775,7.558274071548609,LFP,200,PVDF
2.5666666666666664,7.474480371160443,LFP,200,PVDF
2.5555555555555554,6.547177123027843,LFP,200,PVDF
2.5444444444444443,5.68698403988066,LFP,200,PVDF
2.533333333333333,3.993279893052223,LFP,200,PVDF
2.522222222222222,2.962570773361228,LFP,200,PVDF
2.511111111111111,0.9005675759700251,LFP,200,PVDF
2.5,-0.5782079083719284,LFP,200,PVDF
3.6,157.98561552877658,LFP,1,UV-Binder
3.588888888888889,156.1778952703787,LFP,1,UV-Binder
3.577777777777778,154.43125611312072,LFP,1,UV-Binder
3.566666666666667,152.97969869795799,LFP,1,UV-Binder
3.555555555555556,151.35608473056186,LFP,1,UV-Binder
3.5444444444444447,150.24487945095078,LFP,1,UV-Binder
3.533333333333333,148.65894284512365,LFP,1,UV-Binder
3.522222222222222,146.6920392605766,LFP,1,UV-Binder
3.511111111111111,145.25130955237913,LFP,1,UV-Binder
3.5,143.4939184240013,LFP,1,UV-Binder
3.488888888888889,141.41478131346284,LFP,1,UV-Binder
3.477777777777778,140.43212754862793,LFP,1,UV-Binder
3.466666666666667,137.76507670843296,LFP,1,UV-Binder
3.4555555555555557,137.3977490507018,LFP,1,UV-Binder
3.4444444444444446,134.68202083636206,LFP,1,UV-Binder
3.4333333333333336,133.83066298133372,LFP,1,UV-Binder
3.4222222222222225,131.67366339041448,LFP,1,UV-Binder
3.4111111111111114,130.78141389285602,LFP,1,UV-Binder
3.4,128.89623582004603,LFP,1,UV-Binder
3.388888888888889,126.52429948561957,LFP,1,UV-Binder
3.3777777777777778,125.9405063119017,LFP,1,UV-Binder
3.3666666666666667,123.84967513966735,LFP,1,UV-Binder
3.3555555555555556,122.98768792018164,LFP,1,UV-Binder
3.3444444444444446,120.95625643583338,LFP,1,UV-Binder
3.3333333333333335,119.56178311585144,LFP,1,UV-Binder
3.3222222222222224,117.29376717734107,LFP,1,UV-Binder
3.3111111111111113,115.88636457082623,LFP,1,UV-Binder
3.3000000000000003,114.3601904001806,LFP,1,UV-Binder
3.2888888888888888,113.4263399900436,LFP,1,UV-Binder
3.2777777777777777,112.24515632551632,LFP,1,UV-Binder
3.2666666666666666,109.41236093743338,LFP,1,UV-Binder
3.2555555555555555,108.7618499173249,LFP,1,UV-Binder
3.2444444444444445,105.54706616782443,LFP,1,UV-Binder
3.2333333333333334,104.44328920783236,LFP,1,UV-Binder
3.2222222222222223,102.96947371197638,LFP,1,UV-Binder
3.2111111111111112,101.18108762704064,LFP,1,UV-Binder
3.2,99.47402680855845,LFP,1,UV-Binder
3.188888888888889,98.88079949121239,LFP,1,UV-Binder
3.177777777777778,96.9757452179708,LFP,1,UV-Binder
3.166666666666667,95.68096079732852,LFP,1,UV-Binder
3.1555555555555554,94.24497347327791,LFP,1,UV-Binder
3.1444444444444444,92.44102465849464,LFP,1,UV-Binder
3.1333333333333333,91.04557678167481,LFP,1,UV-Binder
3.1222222222222222,89.09040808216973,LFP,1,UV-Binder
3.111111111111111,86.94015656282923,LFP,1,UV-Binder
3.1,86.47103937908375,LFP,1,UV-Binder
3.088888888888889,84.05605525397402,LFP,1,UV-Binder
3.077777777777778,82.29129220267463,LFP,1,UV-Binder
3.066666666666667,81.07861044584486,LFP,1,UV-Binder
3.0555555555555554,79.11964295579,LFP,1,UV-Binder
3.0444444444444443,77.77581225613477,LFP,1,UV-Binder
3.033333333333333,76.56503343960246,LFP,1,UV-Binder
3.022222222222222,74.97565638013504,LFP,1,UV-Binder
3.011111111111111,72.7610495089904,LFP,1,UV-Binder
3.0,71.37459088742008,LFP,1,UV-Binder
2.988888888888889,70.5640891079708,LFP,1,UV-Binder
2.977777777777778,68.6836016961439,LFP,1,UV-Binder
2.966666666666667,67.88141318864244,LFP,1,UV-Binder
2.9555555555555557,65.84242378753018,LFP,1,UV-Binder
2.9444444444444446,64.23298526663062,LFP,1,UV-Binder
2.9333333333333336,61.37538348881399,LFP,1,UV-Binder
2.9222222222222225,60.85972697154983,LFP,1,UV-Binder
2.9111111111111114,58.85972242657591,LFP,1,UV-Binder
2.9,57.01926395734642,LFP,1,UV-Binder
2.888888888888889,55.78724156107305,LFP,1,UV-Binder
2.8777777777777778,54.58431868980377,LFP,1,UV-Binder
2.8666666666666667,52.770607749691365,LFP,1,UV-Binder
2.8555555555555556,50.489434085209474,LFP,1,UV-Binder
2.8444444444444446,49.70837947436805,LFP,1,UV-Binder
2.8333333333333335,47.426835278225006,LFP,1,UV-Binder
2.8222222222222224,46.262449640436365,LFP,1,UV-Binder
2.811111111111111,44.410912078906826,LFP,1,UV-Binder
2.8,42.86163301846883,LFP,1,UV-Binder
2.7888888888888888,41.76266666354814,LFP,1,UV-Binder
2.7777777777777777,39.267927347811174,LFP,1,UV-Binder
2.7666666666666666,39.16910077654883,LFP,1,UV-Binder
2.7555555555555555,35.69443923645436,LFP,1,UV-Binder
2.7444444444444445,34.71462746116541,LFP,1,UV-Binder
2.7333333333333334,33.607046279454956,LFP,1,UV-Binder
2.7222222222222223,32.12257644939298,LFP,1,UV-Binder
2.7111111111111112,30.188660537580706,LFP,1,UV-Binder
2.7,28.61868207805703,LFP,1,UV-Binder
2.688888888888889,27.26113150391285,LFP,1,UV-Binder
2.677777777777778,25.348800754211442,LFP,1,UV-Binder
2.666666666666667,24.569405153598975,LFP,1,UV-Binder
2.6555555555555554,22.7009681134385,LFP,1,UV-Binder
2.6444444444444444,21.126184763516758,LFP,1,UV-Binder
2.6333333333333333,18.615173258019972,LFP,1,UV-Binder
2.6222222222222222,17.46703643919357,LFP,1,UV-Binder
2.611111111111111,15.76497670872731,LFP,1,UV-Binder
2.6,13.820888026934169,LFP,1,UV-Binder
2.588888888888889,12.912249838443024,LFP,1,UV-Binder
2.5777777777777775,10.87182389927141,LFP,1,UV-Binder
2.5666666666666664,9.876827724777677,LFP,1,UV-Binder
2.5555555555555554,7.422509060096633,LFP,1,UV-Binder
2.5444444444444443,7.225604179655949,LFP,1,UV-Binder
2.533333333333333,4.326396575630248,LFP,1,UV-Binder
2.522222222222222,3.2926931052177375,LFP,1,UV-Binder
2.511111111111111,1.9874506235027933,LFP,1,UV-Binder
2.5,-0.2853202151000564,LFP,1,UV-Binder
3.6,154.48699712981346,LFP,10,UV-Binder
3.588888888888889,151.89000168790287,LFP,10,UV-Binder
3.577777777777778,151.67448301510046,LFP,10,UV-Binder
3.566666666666667,149.39932947669817,LFP,10,UV-Binder
3.555555555555556,147.53787981893694,LFP,10,UV-Binder
3.5444444444444447,146.13032531541376,LFP,10,UV-Binder
3.533333333333333,145.1282065150299,LFP,10,UV-Binder
3.522222222222222,142.8753499131144,LFP,10,UV-Binder
3.511111111111111,141.23672939303432,LFP,10,UV-Binder
3.5,139.94447061765993,LFP,10,UV-Binder
3.488888888888889,137.91058853877294,LFP,10,UV-Binder
3.477777777777778,137.8531722278349,LFP,10,UV-Binder
3.466666666666667,135.10353365696272,LFP,10,UV-Binder
3.4555555555555557,134.2463700243664,LFP,10,UV-Binder
3.4444444444444446,132.37912735180618,LFP,10,UV-Binder
3.4333333333333336,130.2259559634474,LFP,10,UV-Binder
3.4222222222222225,129.1590763127881,LFP,10,UV-Binder
3.4111111111111114,127.99788573575596,LFP,10,UV-Binder
3.4,125.95558435726345,LFP,10,UV-Binder
3.388888888888889,125.09010217643822,LFP,10,UV-Binder
3.3777777777777778,123.44813407860973,LFP,10,UV-Binder
3.3666666666666667,121.84066448825408,LFP,10,UV-Binder
3.3555555555555556,119.5952093534945,LFP,10,UV-Binder
3.3444444444444446,117.72894719444635,LFP,10,UV-Binder
3.3333333333333335,116.4059052943618,LFP,10,UV-Binder
3.3222222222222224,115.25465024608265,LFP,10,UV-Binder
3.3111111111111113,113.87325381122157,LFP,10,UV-Binder
3.3000000000000003,110.95840543078126,LFP,10,UV-Binder
3.2888888888888888,110.48396521106163,LFP,10,UV-Binder
3.2777777777777777,109.01089710323521,LFP,10,UV-Binder
3.2666666666666666,107.23691104112193,LFP,10,UV-Binder
3.2555555555555555,106.46515076749375,LFP,10,UV-Binder
3.2444444444444445,104.47423456381733,LFP,10,UV-Binder
3.2333333333333334,103.36227115943844,LFP,10,UV-Binder
3.2222222222222223,101.04302562392898,LFP,10,UV-Binder
3.2111111111111112,100.06357530906365,LFP,10,UV-Binder
3.2,98.85620043878004,LFP,10,UV-Binder
3.188888888888889,97.13834464485872,LFP,10,UV-Binder
3.177777777777778,94.38025780221412,LFP,10,UV-Binder
3.166666666666667,93.24332123886339,LFP,10,UV-Binder
3.1555555555555554,91.6414076036157,LFP,10,UV-Binder
3.1444444444444444,90.50244790258488,LFP,10,UV-Binder
3.1333333333333333,89.04482809126007,LFP,10,UV-Binder
3.1222222222222222,86.72603565544603,LFP,10,UV-Binder
3.111111111111111,85.62323192812347,LFP,10,UV-Binder
3.1,83.02317968379303,LFP,10,UV-Binder
3.088888888888889,83.19794653147815,LFP,10,UV-Binder
3.077777777777778,80.66461758694494,LFP,10,UV-Binder
3.066666666666667,79.39256735591162,LFP,10,UV-Binder
3.0555555555555554,77.6536412077014,LFP,10,UV-Binder
3.0444444444444443,76.82531053090823,LFP,10,UV-Binder
3.033333333333333,73.27737420140892,LFP,10,UV-Binder
3.022222222222222,73.13165292965076,LFP,10,UV-Binder
3.011111111111111,71.53087940077096,LFP,10,UV-Binder
3.0,69.80080126443006,LFP,10,UV-Binder
2.988888888888889,69.3345634097498,LFP,10,UV-Binder
2.977777777777778,66.47161608621022,LFP,10,UV-Binder
2.966666666666667,65.74500958296203,LFP,10,UV-Binder
2.9555555555555557,63.981068567403334,LFP,10,UV-Binder
2.9444444444444446,62.87753247802415,LFP,10,UV-Binder
2.9333333333333336,60.35700898807373,LFP,10,UV-Binder
2.9222222222222225,58.767949759606694,LFP,10,UV-Binder
2.9111111111111114,58.126299841613374,LFP,10,UV-Binder
2.9,56.234756220745766,LFP,10,UV-Binder
2.888888888888889,53.69345757194843,LFP,10,UV-Binder
2.8777777777777778,52.640104416761275,LFP,10,UV-Binder
2.8666666666666667,51.546778929623024,LFP,10,UV-Binder
2.8555555555555556,50.21630039217839,LFP,10,UV-Binder
2.8444444444444446,47.90163363351471,LFP,10,UV-Binder
2.8333333333333335,45.227951643908824,LFP,10,UV-Binder
2.8222222222222224,45.390521910391904,LFP,10,UV-Binder
2.811111111111111,42.96258065125743,LFP,10,UV-Binder
2.8,41.00790227587431,LFP,10,UV-Binder
2.7888888888888888,39.04423939114954,LFP,10,UV-Binder
2.7777777777777777,39.311223462446584,LFP,10,UV-Binder
2.7666666666666666,37.412372436256284,LFP,10,UV-Binder
2.7555555555555555,35.67906619940378,LFP,10,UV-Binder
2.7444444444444445,34.930237249947375,LFP,10,UV-Binder
2.7333333333333334,32.99821808868363,LFP,10,UV-Binder
2.7222222222222223,31.931536447239154,LFP,10,UV-Binder
2.7111111111111112,28.87084936850079,LFP,10,UV-Binder
2.7,27.993772471313406,LFP,10,UV-Binder
2.688888888888889,25.646521774522476,LFP,10,UV-Binder
2.677777777777778,24.78401797477484,LFP,10,UV-Binder
2.666666666666667,23.218231892525335,LFP,10,UV-Binder
2.6555555555555554,22.099677316746245,LFP,10,UV-Binder
2.6444444444444444,20.252983117391754,LFP,10,UV-Binder
2.6333333333333333,18.98573542466686,LFP,10,UV-Binder
2.6222222222222222,17.469582600802447,LFP,10,UV-Binder
2.611111111111111,16.639157551630667,LFP,10,UV-Binder
2.6,13.84787556400213,LFP,10,UV-Binder
2.588888888888889,11.978843220018097,LFP,10,UV-Binder
2.5777777777777775,11.016227056715529,LFP,10,UV-Binder
2.5666666666666664,8.93587591419365,LFP,10,UV-Binder
2.5555555555555554,8.521826990687785,LFP,10,UV-Binder
2.5444444444444443,6.083068265702997,LFP,10,UV-Binder
2.533333333333333,4.385719779944715,LFP,10,UV-Binder
2.522222222222222,2.8766807820122478,LFP,10,UV-Binder
2.511111111111111,1.9153780330297239,LFP,10,UV-Binder
2.5,-0.07887349161574263,LFP,10,UV-Binder
3.6,143.2628148521796,LFP,50,UV-Binder
3.588888888888889,142.96598433961975,LFP,50,UV-Binder
3.577777777777778,140.2548835790403,LFP,50,UV-Binder
3.566666666666667,139.25041165495085,LFP,50,UV-Binder
3.555555555555556,138.10844181230266,LFP,50,UV-Binder
3.5444444444444447,135.5162812998522,LFP,50,UV-Binder
3.533333333333333,135.12173922432686,LFP,50,UV-Binder
3.522222222222222,132.90371525444684,LFP,50,UV-Binder
3.511111111111111,132.39232060116726,LFP,50,UV-Binder
3.5,130.04926382335395,LFP,50,UV-Binder
3.488888888888889,129.42663396380107,LFP,50,UV-Binder
3.477777777777778,128.18282609958717,LFP,50,UV-Binder
3.466666666666667,126.6102879478194,LFP,50,UV-Binder
3.4555555555555557,124.85488812768523,LFP,50,UV-Binder
3.4444444444444446,123.16323945066453,LFP,50,UV-Binder
3.4333333333333336,121.54034025252516,LFP,50,UV-Binder
3.4222222222222225,121.11372750466431,LFP,50,UV-Binder
3.4111111111111114,118.57812266773513,LFP,50,UV-Binder
3.4,116.95899735959708,LFP,50,UV-Binder
3.388888888888889,116.35987498246169,LFP,50,UV-Binder
3.3777777777777778,114.1787822319152,LFP,50,UV-Binder
3.3666666666666667,112.6514790033386,LFP,50,UV-Binder
3.3555555555555556,110.95436873954995,LFP,50,UV-Binder
3.3444444444444446,109.98437606946777,LFP,50,UV-Binder
3.3333333333333335,108.73413359581298,LFP,50,UV-Binder
3.3222222222222224,107.44669709015476,LFP,50,UV-Binder
3.3111111111111113,106.35046446703734,LFP,50,UV-Binder
3.3000000000000003,104.68792042528366,LFP,50,UV-Binder
3.2888888888888888,102.87869547223734,LFP,50,UV-Binder
3.2777777777777777,101.42469386238724,LFP,50,UV-Binder
3.2666666666666666,100.3285305535979,LFP,50,UV-Binder
3.2555555555555555,99.25939701916778,LFP,50,UV-Binder
3.2444444444444445,97.23592915600827,LFP,50,UV-Binder
3.2333333333333334,95.48786674772465,LFP,50,UV-Binder
3.2222222222222223,93.77565929285026,LFP,50,UV-Binder
3.2111111111111112,92.09914977975012,LFP,50,UV-Binder
3.2,91.70454736654118,LFP,50,UV-Binder
3.188888888888889,90.2100619109024,LFP,50,UV-Binder
3.177777777777778,88.75941453019914,LFP,50,UV-Binder
3.166666666666667,86.95606316303297,LFP,50,UV-Binder
3.1555555555555554,86.273520377718,LFP,50,UV-Binder
3.1444444444444444,83.87765387604291,LFP,50,UV-Binder
3.1333333333333333,83.14700786050211,LFP,50,UV-Binder
3.1222222222222222,81.19966191296692,LFP,50,UV-Binder
3.111111111111111,79.46451809668523,LFP,50,UV-Binder
3.1,78.61461875124697,LFP,50,UV-Binder
3.088888888888889,77.07283177549327,LFP,50,UV-Binder
3.077777777777778,75.59616021434793,LFP,50,UV-Binder
3.066666666666667,74.00797316430572,LFP,50,UV-Binder
3.0555555555555554,72.49804753098238,LFP,50,UV-Binder
3.0444444444444443,72.26084018683919,LFP,50,UV-Binder
3.033333333333333,70.20844263156523,LFP,50,UV-Binder
3.022222222222222,68.5273878750231,LFP,50,UV-Binder
3.011111111111111,66.77153412519522,LFP,50,UV-Binder
3.0,65.76887326495506,LFP,50,UV-Binder
2.988888888888889,64.07395217141563,LFP,50,UV-Binder
2.977777777777778,62.37771727817011,LFP,50,UV-Binder
2.966666666666667,60.76249285771333,LFP,50,UV-Binder
2.9555555555555557,59.423476470078135,LFP,50,UV-Binder
2.9444444444444446,56.42838238953364,LFP,50,UV-Binder
2.9333333333333336,56.668555795684675,LFP,50,UV-Binder
2.9222222222222225,54.86867745454386,LFP,50,UV-Binder
2.9111111111111114,54.458910612303676,LFP,50,UV-Binder
2.9,52.22190776713124,LFP,50,UV-Binder
2.888888888888889,50.167414140521075,LFP,50,UV-Binder
2.8777777777777778,49.28661589178769,LFP,50,UV-Binder
2.8666666666666667,47.338155544883676,LFP,50,UV-Binder
2.8555555555555556,46.647579913834356,LFP,50,UV-Binder
2.8444444444444446,45.10601000671105,LFP,50,UV-Binder
2.8333333333333335,43.98911625865863,LFP,50,UV-Binder
2.8222222222222224,41.664415665820414,LFP,50,UV-Binder
2.811111111111111,40.62652072834489,LFP,50,UV-Binder
2.8,38.47666590108069,LFP,50,UV-Binder
2.7888888888888888,38.05958430831955,LFP,50,UV-Binder
2.7777777777777777,36.51793262614045,LFP,50,UV-Binder
2.7666666666666666,35.056059664997356,LFP,50,UV-Binder
2.7555555555555555,33.35862678872523,LFP,50,UV-Binder
2.7444444444444445,32.11486383700435,LFP,50,UV-Binder
2.7333333333333334,31.25930706432744,LFP,50,UV-Binder
2.7222222222222223,28.864250500215327,LFP,50,UV-Binder
2.7111111111111112,27.62578033915456,LFP,50,UV-Binder
2.7,25.563054716272006,LFP,50,UV-Binder
2.688888888888889,24.221647503626734,LFP,50,UV-Binder
2.677777777777778,23.254344749535743,LFP,50,UV-Binder
2.666666666666667,22.307064994903232,LFP,50,UV-Binder
2.6555555555555554,20.17661792798962,LFP,50,UV-Binder
2.6444444444444444,18.736460194022538,LFP,50,UV-Binder
2.6333333333333333,17.2006359549896,LFP,50,UV-Binder
2.6222222222222222,15.686360360382814,LFP,50,UV-Binder
2.611111111111111,14.650884542222578,LFP,50,UV-Binder
2.6,12.304430110342032,LFP,50,UV-Binder
2.588888888888889,12.243188839827909,LFP,50,UV-Binder
2.5777777777777775,9.819668020992946,LFP,50,UV-Binder
2.5666666666666664,9.062991031339935,LFP,50,UV-Binder
2.5555555555555554,6.616700108487117,LFP,50,UV-Binder
2.5444444444444443,6.135779591020352,LFP,50,UV-Binder
2.533333333333333,4.686991948217681,LFP,50,UV-Binder
2.522222222222222,3.0927807988765696,LFP,50,UV-Binder
2.511111111111111,0.9531256205369145,LFP,50,UV-Binder
2.5,0.1247740947990385,LFP,50,UV-Binder
3.6,133.13092024451853,LFP,100,UV-Binder
3.588888888888889,132.24533490795497,LFP,100,UV-Binder
3.577777777777778,131.53569128459802,LFP,100,UV-Binder
3.566666666666667,130.06860389627306,LFP,100,UV-Binder
3.555555555555556,128.32711260262522,LFP,100,UV-Binder
3.5444444444444447,126.4813860420109,LFP,100,UV-Binder
3.533333333333333,125.94085138467669,LFP,100,UV-Binder
3.522222222222222,124.27701634605592,LFP,100,UV-Binder
3.511111111111111,121.75643612670902,LFP,100,UV-Binder
3.5,121.95717703759982,LFP,100,UV-Binder
3.488888888888889,120.20301390612404,LFP,100,UV-Binder
3.477777777777778,119.46562414566773,LFP,100,UV-Binder
3.466666666666667,116.96603146087212,LFP,100,UV-Binder
3.4555555555555557,114.57458301231283,LFP,100,UV-Binder
3.4444444444444446,114.95174504670075,LFP,100,UV-Binder
3.4333333333333336,113.60725315448646,LFP,100,UV-Binder
3.4222222222222225,111.26540370095957,LFP,100,UV-Binder
3.4111111111111114,110.27075794044681,LFP,100,UV-Binder
3.4,110.78688478385733,LFP,100,UV-Binder
3.388888888888889,107.9057388035378,LFP,100,UV-Binder
3.3777777777777778,107.07329179742014,LFP,100,UV-Binder
3.3666666666666667,105.03175059416516,LFP,100,UV-Binder
3.3555555555555556,102.96119725704008,LFP,100,UV-Binder
3.3444444444444446,102.57048778168604,LFP,100,UV-Binder
3.3333333333333335,101.17208282355826,LFP,100,UV-Binder
3.3222222222222224,99.75421418298446,LFP,100,UV-Binder
3.3111111111111113,98.54610108318278,LFP,100,UV-Binder
3.3000000000000003,97.3848238353761,LFP,100,UV-Binder
3.2888888888888888,95.82689942254365,LFP,100,UV-Binder
3.2777777777777777,93.91922301281419,LFP,100,UV-Binder
3.2666666666666666,93.44358669118616,LFP,100,UV-Binder
3.2555555555555555,90.8750766163613,LFP,100,UV-Binder
3.2444444444444445,89.47385196399772,LFP,100,UV-Binder
3.2333333333333334,89.51788913860793,LFP,100,UV-Binder
3.2222222222222223,88.05107722594214,LFP,100,UV-Binder
3.2111111111111112,86.41813760595477,LFP,100,UV-Binder
3.2,84.39837923473156,LFP,100,UV-Binder
3.188888888888889,83.39141621538938,LFP,100,UV-Binder
3.177777777777778,82.2632665105005,LFP,100,UV-Binder
3.166666666666667,80.24596109867402,LFP,100,UV-Binder
3.1555555555555554,79.32366195256671,LFP,100,UV-Binder
3.1444444444444444,78.668609649284,LFP,100,UV-Binder
3.1333333333333333,77.7053653609576,LFP,100,UV-Binder
3.1222222222222222,75.43126350110103,LFP,100,UV-Binder
3.111111111111111,74.66849325320568,LFP,100,UV-Binder
3.1,71.98248723937122,LFP,100,UV-Binder
3.088888888888889,71.91851109383907,LFP,100,UV-Binder
3.077777777777778,69.83607946453586,LFP,100,UV-Binder
3.066666666666667,69.04099467887089,LFP,100,UV-Binder
3.0555555555555554,67.41271386001432,LFP,100,UV-Binder
3.0444444444444443,66.8460652726434,LFP,100,UV-Binder
3.033333333333333,64.39790864219886,LFP,100,UV-Binder
3.022222222222222,63.79819781376705,LFP,100,UV-Binder
3.011111111111111,61.993909131955185,LFP,100,UV-Binder
3.0,60.70377832321595,LFP,100,UV-Binder
2.988888888888889,59.34027231425849,LFP,100,UV-Binder
2.977777777777778,57.65863090720836,LFP,100,UV-Binder
2.966666666666667,56.723686175119404,LFP,100,UV-Binder
2.9555555555555557,55.34867974562915,LFP,100,UV-Binder
2.9444444444444446,54.14989217951074,LFP,100,UV-Binder
2.9333333333333336,52.72079282677113,LFP,100,UV-Binder
2.9222222222222225,51.72680572734814,LFP,100,UV-Binder
2.9111111111111114,50.43883095918303,LFP,100,UV-Binder
2.9,48.101033188862715,LFP,100,UV-Binder
2.888888888888889,47.70999929868932,LFP,100,UV-Binder
2.8777777777777778,45.33171303345633,LFP,100,UV-Binder
2.8666666666666667,44.86807738969744,LFP,100,UV-Binder
2.8555555555555556,43.53328703659733,LFP,100,UV-Binder
2.8444444444444446,40.91702739703196,LFP,100,UV-Binder
2.8333333333333335,40.56844366474524,LFP,100,UV-Binder
2.8222222222222224,38.9369741834177,LFP,100,UV-Binder
2.811111111111111,37.44110780974743,LFP,100,UV-Binder
2.8,37.145184802681946,LFP,100,UV-Binder
2.7888888888888888,34.79218726563106,LFP,100,UV-Binder
2.7777777777777777,33.36510657000807,LFP,100,UV-Binder
2.7666666666666666,32.455410703186956,LFP,100,UV-Binder
2.7555555555555555,31.409626304950937,LFP,100,UV-Binder
2.7444444444444445,29.645275337413985,LFP,100,UV-Binder
2.7333333333333334,28.948553101870996,LFP,100,UV-Binder
2.7222222222222223,27.280123858635736,LFP,100,UV-Binder
2.7111111111111112,24.574798566405295,LFP,100,UV-Binder
2.7,24.04843894313483,LFP,100,UV-Binder
2.688888888888889,22.681519573829803,LFP,100,UV-Binder
2.677777777777778,21.85138929883768,LFP,100,UV-Binder
2.666666666666667,18.94856849255324,LFP,100,UV-Binder
2.6555555555555554,20.18475007371642,LFP,100,UV-Binder
2.6444444444444444,17.82502646542199,LFP,100,UV-Binder
2.6333333333333333,16.28322001855105,LFP,100,UV-Binder
2.6222222222222222,15.448833673419097,LFP,100,UV-Binder
2.611111111111111,14.679145040233157,LFP,100,UV-Binder
2.6,12.591959534738368,LFP,100,UV-Binder
2.588888888888889,11.280260959297296,LFP,100,UV-Binder
2.5777777777777775,9.520467621910946,LFP,100,UV-Binder
2.5666666666666664,8.0336279316126,LFP,100,UV-Binder
2.5555555555555554,6.515761284910945,LFP,100,UV-Binder
2.5444444444444443,4.989871209673445,LFP,100,UV-Binder
2.533333333333333,3.7086883542982885,LFP,100,UV-Binder
